month,day,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_DHI,Daily_radiation
5,26,21.306666666666665,21.973333333333336,62.93333333333333,1003.7,247.9333333333333,2.8866666666666663,149.26666666666668,219.9333333333333,316.53333333333336
12,17,14.71818181818182,15.69090909090909,61.0,1004.2363636363636,282.90909090909093,6.3090909090909095,232.45454545454547,138.8181818181818,228.0909090909091
1,12,13.7,9.245454545454548,63.0,1003.5818181818179,52.90909090909091,3.027272727272727,674.5454545454545,49.18181818181818,329.90909090909093
2,14,16.833333333333332,18.475,71.08333333333333,1012.9249999999997,39.0,3.016666666666667,533.9166666666666,86.91666666666669,365.5
6,2,22.586666666666666,20.066666666666666,60.93333333333333,1005.2866666666667,203.66666666666663,3.0733333333333333,605.8666666666667,111.2,548.7333333333332
11,14,21.55454545454546,27.42727272727273,57.90909090909091,1010.4181818181821,210.3636363636364,2.127272727272727,341.45454545454544,137.27272727272728,280.09090909090907
3,27,16.069230769230767,19.161538461538466,72.0,1000.8846153846154,196.61538461538458,3.7769230769230764,268.76923076923083,151.76923076923075,347.76923076923083
11,1,20.70833333333333,16.84166666666667,66.91666666666667,1012.225,35.083333333333336,3.341666666666667,537.75,79.41666666666667,361.66666666666674
1,4,13.836363636363638,7.236363636363635,70.36363636363636,1006.4363636363637,56.0,2.027272727272728,659.2727272727273,49.54545454545455,319.45454545454544
5,19,19.093333333333327,22.46666666666667,59.46666666666667,996.2866666666665,14.866666666666667,4.96,508.26666666666665,121.2,509.73333333333335
8,19,23.68666666666667,15.18,69.4,1003.9933333333336,259.73333333333335,3.4933333333333336,485.66666666666674,117.53333333333332,485.6
6,1,22.04,20.433333333333334,64.86666666666666,1004.3666666666664,296.53333333333336,3.7066666666666666,416.8,169.2,485.06666666666666
11,18,24.463636363636365,18.254545454545454,35.81818181818182,1011.9272727272728,38.81818181818182,2.9909090909090907,568.3636363636364,76.0909090909091,336.45454545454544
1,27,14.490909090909096,10.900000000000002,66.54545454545455,1015.5363636363637,45.72727272727273,2.8545454545454545,669.5454545454545,59.54545454545455,362.6363636363636
8,11,24.342857142857138,25.74285714285714,70.64285714285714,1005.6071428571428,287.85714285714283,3.707142857142856,467.5,169.0,507.9285714285714
9,29,23.338461538461537,21.91538461538461,65.84615384615384,1003.4923076923076,271.38461538461536,2.9384615384615387,426.8461538461538,144.15384615384616,413.76923076923083
3,12,15.792307692307695,13.161538461538465,68.30769230769229,1014.2076923076925,46.384615384615394,3.0769230769230766,612.6923076923077,95.23076923076924,445.8461538461538
6,17,20.3,15.593333333333335,62.13333333333333,1007.24,243.33333333333331,3.0866666666666664,638.0666666666667,95.13333333333334,563.2
3,24,16.107692307692307,17.984615384615385,71.53846153846153,997.6153846153844,187.9230769230769,4.7384615384615385,88.46153846153847,232.15384615384616,276.46153846153845
11,11,18.272727272727273,30.4,73.63636363636364,1011.7454545454544,300.6363636363636,3.245454545454545,67.72727272727273,184.1818181818182,218.8181818181818
1,25,14.909090909090908,17.736363636363638,72.36363636363636,1008.7363636363636,235.9090909090909,8.29090909090909,149.8181818181818,160.8181818181818,222.0
8,9,23.94666666666667,28.513333333333332,67.0,1007.8933333333334,19.866666666666667,3.68,393.53333333333336,155.53333333333333,466.9333333333333
4,4,17.00769230769231,14.930769230769231,66.30769230769229,1005.7692307692306,225.46153846153842,3.1846153846153844,390.5384615384616,187.53846153846158,458.6153846153846
1,22,13.654545454545454,16.572727272727274,70.45454545454545,1004.8181818181821,224.27272727272728,5.245454545454546,216.54545454545453,157.36363636363637,252.27272727272728
12,11,16.38181818181818,14.78181818181818,70.0909090909091,1017.3545454545456,64.9090909090909,1.3363636363636364,597.0,60.36363636363637,301.8181818181818
2,15,20.241666666666664,9.191666666666668,45.91666666666666,1014.0916666666667,272.8333333333333,1.4333333333333336,696.5,54.58333333333334,404.66666666666674
9,13,24.1076923076923,34.53846153846154,71.30769230769229,1007.4230769230768,230.61538461538458,2.707692307692308,321.92307692307685,196.7692307692308,424.0
2,1,15.009090909090908,21.381818181818183,84.45454545454545,992.5909090909092,262.1818181818182,8.89090909090909,76.72727272727273,137.0,153.36363636363637
6,30,21.98,16.02,61.33333333333334,1006.08,270.2,3.38,602.6,110.26666666666668,555.2666666666668
2,13,17.075,9.075,66.08333333333333,1004.5,78.41666666666667,1.5499999999999998,637.3333333333334,78.66666666666667,384.83333333333326
9,18,23.646153846153847,20.646153846153844,68.84615384615384,1006.0923076923076,116.53846153846152,4.207692307692307,340.07692307692315,177.38461538461542,430.5384615384616
6,23,23.84666666666667,25.55333333333333,70.73333333333333,1002.6533333333334,254.8,5.920000000000001,327.3333333333333,184.13333333333333,464.26666666666665
1,2,15.609090909090908,13.645454545454545,72.72727272727273,1019.6454545454544,262.09090909090907,2.118181818181818,531.0909090909091,75.27272727272727,294.45454545454544
5,10,20.326666666666664,21.64,74.13333333333334,996.14,16.466666666666665,6.493333333333334,303.06666666666666,229.4,414.33333333333326
10,2,22.34615384615385,18.25384615384615,74.23076923076924,1009.4615384615387,76.30769230769229,3.8,505.1538461538461,129.61538461538458,417.92307692307685
4,23,18.415384615384614,20.776923076923076,67.30769230769229,1001.8846153846156,96.30769230769229,3.6615384615384623,61.153846153846146,274.38461538461536,320.23076923076917
1,6,16.19090909090909,29.7,82.9090909090909,995.2545454545453,198.0909090909091,4.4363636363636365,0.0,77.54545454545455,77.54545454545455
4,6,19.53076923076923,24.392307692307693,72.76923076923076,1010.5615384615384,249.3076923076923,3.1461538461538465,468.6923076923077,146.69230769230768,480.46153846153845
9,23,27.47692307692309,31.44615384615385,40.307692307692314,1004.3846153846154,46.230769230769226,4.461538461538462,100.6153846153846,235.53846153846158,310.46153846153845
10,22,17.116666666666667,19.241666666666667,60.25,1003.275,260.1666666666667,5.716666666666666,186.5,147.91666666666666,236.0
5,17,19.506666666666668,16.9,63.53333333333333,1009.8933333333334,32.0,4.48,666.2666666666668,81.53333333333333,547.0
3,17,18.430769230769233,15.684615384615384,66.53846153846153,1003.2846153846153,210.15384615384616,1.6846153846153844,599.2307692307693,97.6153846153846,459.1538461538461
5,4,19.606666666666666,22.84,64.4,1003.6600000000003,316.0,3.3733333333333335,532.5333333333333,116.4,503.6
12,29,19.063636363636366,6.554545454545454,40.0,1013.6090909090907,153.27272727272728,1.3909090909090909,673.3636363636364,45.0,315.8181818181818
3,18,16.692307692307693,15.569230769230774,74.53846153846153,1001.2769230769228,250.38461538461542,4.430769230769231,205.6923076923077,217.46153846153842,352.07692307692315
3,13,15.67692307692308,12.684615384615386,72.46153846153847,1012.8923076923076,41.307692307692314,4.338461538461538,555.9230769230769,120.46153846153848,429.23076923076917
3,28,17.876923076923074,22.646153846153847,73.84615384615384,996.6923076923076,61.0,2.415384615384616,581.5384615384615,105.46153846153848,486.8461538461538
8,18,24.53571428571429,14.814285714285711,60.85714285714285,1005.4214285714287,315.5,2.821428571428572,624.3571428571429,105.5,540.7142857142857
11,11,19.990909090909085,7.4818181818181815,55.0,1008.381818181818,206.3636363636364,1.9090909090909087,599.3636363636364,84.72727272727273,365.1818181818182
12,14,17.880000000000006,18.78,55.2,1009.39,73.4,1.91,417.3,113.3,290.6
10,8,23.984615384615378,11.03076923076923,52.30769230769231,1004.7384615384616,228.61538461538458,2.415384615384616,550.6923076923076,97.92307692307692,422.76923076923083
8,12,24.628571428571423,32.957142857142856,70.21428571428571,1006.3499999999997,180.14285714285714,3.292857142857143,248.92857142857144,251.5,430.21428571428567
6,14,21.78666666666667,18.02666666666666,56.53333333333333,1012.5466666666665,20.666666666666668,3.8866666666666667,694.4,78.26666666666667,566.8666666666667
2,5,15.109090909090913,8.745454545454546,65.36363636363636,1007.0636363636363,60.63636363636363,1.6909090909090911,730.8181818181819,56.45454545454545,402.54545454545456
12,22,18.063636363636366,16.490909090909092,57.27272727272727,1013.9909090909093,233.72727272727272,2.5545454545454542,607.5454545454545,51.36363636363637,298.09090909090907
11,6,17.1,11.283333333333333,45.75,1010.8250000000003,27.83333333333333,5.650000000000001,631.5833333333334,51.41666666666666,364.83333333333326
11,30,18.909090909090907,22.972727272727276,61.90909090909091,1005.7545454545453,107.9090909090909,2.6818181818181817,472.6363636363636,86.18181818181819,294.72727272727275
7,15,24.766666666666666,19.293333333333333,62.66666666666666,1002.0066666666668,290.26666666666665,3.1133333333333324,568.7333333333332,97.4,536.4
11,16,17.881818181818183,12.045454545454545,60.90909090909091,1004.9,275.8181818181818,2.109090909090909,410.8181818181818,139.1818181818182,307.90909090909093
11,1,22.03333333333333,33.208333333333336,72.83333333333333,1010.375,267.5833333333333,2.85,434.41666666666674,100.08333333333331,328.25
1,22,16.672727272727272,24.44545454545454,84.36363636363636,1012.3272727272728,260.45454545454544,4.936363636363635,17.181818181818183,106.54545454545456,109.0909090909091
3,12,18.661538461538466,9.707692307692307,63.230769230769226,1006.1307692307691,34.384615384615394,2.8999999999999995,601.3076923076923,104.0,445.1538461538461
5,12,18.67333333333333,12.466666666666667,57.2,1012.2066666666667,26.466666666666665,5.326666666666666,654.3333333333334,80.13333333333334,546.4666666666667
11,29,17.027272727272727,25.42727272727273,72.27272727272727,1002.9636363636363,209.0909090909091,4.50909090909091,28.272727272727273,157.0,171.45454545454547
6,2,26.07333333333333,9.06,41.6,1004.9333333333333,244.9333333333333,2.713333333333333,716.8,75.33333333333333,577.8
5,2,20.120000000000005,27.933333333333334,74.73333333333333,988.0333333333333,266.93333333333334,2.68,219.0,237.13333333333333,403.8
6,28,21.813333333333336,27.71333333333333,67.06666666666666,1004.9466666666666,229.13333333333333,3.78,354.2,199.13333333333333,479.8
2,4,19.009090909090904,11.4,59.54545454545455,1016.1727272727272,41.90909090909091,2.863636363636364,413.0,116.27272727272728,320.54545454545456
7,17,28.486666666666665,22.87333333333333,53.6,1002.1133333333332,267.46666666666664,3.46,420.6,158.2,497.66666666666674
11,5,18.791666666666668,23.05,71.16666666666667,1009.875,194.41666666666663,4.3,87.25,181.25,207.91666666666663
3,2,17.066666666666666,13.475,69.66666666666667,1006.0083333333333,23.83333333333333,3.083333333333333,592.25,91.91666666666669,442.58333333333326
10,9,23.80833333333333,15.816666666666665,61.5,1004.3583333333332,275.3333333333333,2.583333333333333,465.66666666666674,117.5,424.0
12,11,18.327272727272728,28.218181818181826,82.72727272727273,1013.636363636364,257.27272727272725,3.9181818181818175,0.0,126.0,126.0
12,16,16.736363636363638,16.136363636363637,58.81818181818182,993.1909090909093,224.8181818181818,9.618181818181816,119.1818181818182,127.0909090909091,180.72727272727272
11,26,15.645454545454545,16.881818181818186,57.54545454545455,997.1545454545455,225.54545454545453,6.490909090909092,54.36363636363637,137.8181818181818,158.45454545454547
7,31,22.56666666666667,23.02,65.73333333333333,1008.4266666666667,5.133333333333334,5.320000000000001,235.8,251.9333333333333,420.26666666666665
11,21,17.94545454545454,23.854545454545452,70.0,1002.4454545454544,237.45454545454547,5.245454545454546,133.45454545454547,162.0,211.54545454545453
5,16,21.8,18.406666666666673,64.06666666666666,1004.84,24.266666666666666,6.293333333333332,327.8666666666667,203.0,469.0
9,29,22.93846153846154,25.07692307692308,69.30769230769229,1009.8846153846154,27.0,5.161538461538462,443.6153846153846,147.84615384615384,413.6153846153846
10,12,22.225,23.991666666666664,69.16666666666667,1004.8083333333334,265.5833333333333,3.775,400.58333333333326,150.83333333333334,393.33333333333326
2,21,19.0,13.033333333333333,56.25,1010.7583333333333,41.833333333333336,2.9083333333333337,675.0833333333334,65.5,417.83333333333326
5,7,21.1,16.660000000000004,63.86666666666667,1007.5866666666666,132.73333333333332,3.5733333333333337,604.6666666666666,99.66666666666669,525.0
6,13,21.48,25.02666666666667,65.0,1008.08,131.46666666666667,3.5266666666666664,505.53333333333336,138.73333333333332,514.8
11,7,20.318181818181817,17.736363636363638,66.36363636363636,1011.4181818181821,270.1818181818182,3.1090909090909093,435.0,133.0909090909091,316.54545454545456
8,5,24.88666666666667,25.79333333333333,68.66666666666667,999.74,240.4,2.8266666666666667,535.2666666666668,110.33333333333331,504.8
9,21,23.48461538461539,21.23076923076923,68.38461538461539,1003.5615384615387,313.92307692307685,2.8307692307692305,603.0769230769231,104.46153846153848,473.07692307692315
3,2,16.224999999999998,16.791666666666664,65.58333333333333,1011.2416666666667,234.91666666666663,2.175,399.58333333333326,173.16666666666663,385.41666666666674
6,27,20.473333333333333,31.05333333333333,75.46666666666667,1007.6133333333332,285.3333333333333,4.320000000000001,127.06666666666666,218.8,306.06666666666666
8,31,25.24615384615385,35.238461538461536,64.69230769230771,1005.3692307692309,317.92307692307685,2.8076923076923075,460.1538461538461,154.0,499.1538461538461
4,27,20.586666666666666,16.633333333333336,59.66666666666666,997.5666666666667,32.06666666666667,5.580000000000001,643.5333333333333,77.2,514.8666666666667
8,22,24.22142857142857,26.9,67.07142857142857,1006.1714285714287,311.85714285714283,3.1928571428571426,423.21428571428567,161.35714285714286,476.21428571428567
6,17,21.986666666666668,25.34666666666666,66.33333333333333,1007.86,67.8,4.513333333333335,289.8,201.33333333333331,454.66666666666674
10,13,23.275,23.71666666666667,64.83333333333333,1003.1583333333333,203.91666666666663,3.5333333333333337,238.41666666666663,199.83333333333331,320.1666666666667
1,4,11.890909090909092,9.509090909090908,53.72727272727273,1005.4272727272728,65.0,3.0181818181818176,568.0,63.09090909090909,306.54545454545456
5,7,20.926666666666666,21.886666666666667,65.6,1002.7666666666664,276.93333333333334,4.2,581.2666666666668,97.73333333333332,518.6
4,7,18.484615384615385,21.761538461538464,68.46153846153847,1004.9230769230768,285.3076923076923,3.630769230769231,184.84615384615384,234.23076923076923,341.53846153846155
1,14,12.58181818181818,9.409090909090908,63.90909090909091,1019.2,229.8181818181818,1.563636363636364,500.09090909090907,93.45454545454544,288.1818181818182
12,5,16.136363636363637,22.763636363636365,70.0,1000.0818181818183,59.81818181818182,3.345454545454545,496.9090909090909,75.36363636363636,295.45454545454544
6,22,24.80666666666667,22.25333333333333,62.8,1003.4866666666666,317.0,3.313333333333333,596.7333333333332,108.33333333333331,548.3333333333334
10,1,21.676923076923078,18.861538461538466,69.53846153846153,1006.1461538461538,323.0,3.5,296.0,190.6923076923077,376.0
11,30,16.209090909090907,16.281818181818185,68.54545454545455,1015.1545454545453,44.36363636363637,3.045454545454545,367.1818181818182,112.1818181818182,275.1818181818182
2,11,15.891666666666666,9.266666666666666,71.0,1006.8166666666666,42.333333333333336,4.175,674.8333333333334,55.58333333333334,387.08333333333326
12,19,20.200000000000006,18.818181818181817,38.0,1007.5818181818183,224.1818181818182,4.181818181818182,0.0,141.45454545454547,141.45454545454547
9,9,25.1,25.015384615384622,65.92307692307692,1007.1153846153846,323.76923076923083,2.8999999999999995,612.8461538461537,107.92307692307692,506.76923076923083
6,18,19.6,20.940000000000005,66.86666666666666,1006.86,296.93333333333334,4.906666666666666,91.4,279.6,335.1333333333333
8,31,23.56153846153846,25.930769230769233,69.38461538461539,1004.4692307692306,262.9230769230769,3.4000000000000004,358.6923076923077,195.9230769230769,462.92307692307685
9,19,23.18461538461539,21.05384615384616,59.230769230769226,1006.9307692307692,347.3846153846154,3.0769230769230758,547.0,116.84615384615385,468.3846153846154
1,21,12.690909090909093,14.663636363636362,64.0,1001.9727272727272,249.8181818181818,2.0909090909090917,288.1818181818182,162.27272727272728,270.90909090909093
5,17,19.300000000000004,15.360000000000005,61.26666666666666,996.68,16.133333333333333,5.946666666666667,424.13333333333327,143.93333333333334,489.9333333333333
10,6,22.146153846153847,15.107692307692304,69.15384615384616,1007.953846153846,30.615384615384613,3.8,539.0769230769231,93.84615384615385,423.3076923076923
10,27,20.883333333333333,23.200000000000006,65.58333333333333,1005.725,247.25,2.533333333333333,434.0,117.16666666666669,356.08333333333326
11,22,20.781818181818174,12.92727272727273,50.36363636363637,1011.4181818181817,226.0,1.5636363636363635,553.4545454545455,81.0,329.27272727272725
12,6,15.30909090909091,12.5,64.0909090909091,1017.3909090909093,47.54545454545455,5.118181818181818,594.3636363636364,57.72727272727273,309.90909090909093
7,19,26.52666666666667,25.56,59.6,1003.5466666666667,102.6,3.673333333333333,308.0,206.06666666666663,463.13333333333327
3,25,17.061538461538465,8.4,47.53846153846154,1012.6153846153846,43.769230769230774,3.6692307692307695,589.9230769230769,103.46153846153848,491.8461538461538
6,3,22.56,19.053333333333327,61.06666666666667,1003.6733333333333,247.0,3.04,631.5333333333333,95.8,554.2666666666668
7,25,24.02666666666667,27.89333333333333,74.4,1004.9933333333332,262.93333333333334,3.64,215.26666666666668,248.9333333333333,429.26666666666665
3,21,16.6,6.7615384615384615,48.53846153846154,996.7153846153847,43.92307692307693,7.3461538461538485,748.2307692307692,59.769230769230774,507.5384615384616
1,1,16.745454545454546,12.30909090909091,55.63636363636363,1019.5363636363637,239.27272727272728,3.463636363636364,618.6363636363636,54.63636363636363,307.3636363636364
5,25,20.94,17.566666666666666,62.26666666666666,994.373333333333,46.8,4.006666666666667,637.3333333333334,96.0,548.8666666666667
9,23,23.138461538461538,24.961538461538463,71.38461538461539,1002.8615384615384,294.07692307692315,3.630769230769232,95.84615384615385,264.53846153846155,303.0
1,28,18.1,18.62727272727273,78.54545454545455,1012.7909090909088,152.63636363636363,2.0909090909090904,249.1818181818182,121.0909090909091,265.90909090909093
9,16,23.653846153846146,21.16153846153846,62.46153846153846,1007.3615384615384,25.538461538461537,3.807692307692308,550.4615384615385,107.15384615384615,480.6153846153846
7,25,23.23333333333333,20.94,63.73333333333333,1005.6199999999997,190.33333333333331,4.02,454.53333333333336,155.53333333333333,499.66666666666674
2,3,12.672727272727276,9.236363636363636,57.18181818181818,1006.7454545454547,40.54545454545455,5.127272727272726,676.8181818181819,73.36363636363636,383.27272727272725
11,24,17.154545454545453,18.10909090909091,65.72727272727273,1009.1,43.45454545454545,3.3454545454545457,520.4545454545455,76.27272727272727,317.09090909090907
12,7,16.854545454545455,18.663636363636364,72.18181818181819,1010.9636363636363,249.72727272727272,2.5818181818181816,422.0,99.54545454545456,280.90909090909093
7,14,22.59333333333333,22.41333333333333,71.93333333333334,1006.0666666666667,15.866666666666667,4.326666666666667,561.9333333333333,114.4,536.2
1,20,13.21818181818182,14.345454545454546,64.54545454545455,1000.1545454545453,132.8181818181818,2.8181818181818183,235.27272727272728,162.0,253.0909090909091
1,11,13.990909090909092,10.590909090909092,62.45454545454545,1014.9272727272728,57.27272727272727,4.681818181818182,493.9090909090909,85.54545454545455,304.1818181818182
8,12,22.793333333333337,23.33333333333333,61.73333333333333,1006.36,18.8,5.826666666666666,535.1333333333333,113.26666666666668,495.2
4,12,18.915384615384614,24.007692307692302,67.69230769230771,1002.4461538461537,265.15384615384613,4.5076923076923086,6.384615384615384,177.0769230769231,178.46153846153842
3,24,16.607692307692307,6.969230769230771,54.615384615384606,1014.8923076923076,89.84615384615385,2.7846153846153845,675.6923076923077,85.69230769230771,504.6923076923077
7,7,31.366666666666664,18.35333333333333,31.4,1001.64,89.53333333333332,3.1733333333333333,227.0,247.6,439.4666666666666
4,12,18.607692307692307,17.015384615384615,65.0,1008.7615384615387,29.384615384615387,4.7615384615384615,649.8461538461537,105.84615384615385,542.4615384615385
4,29,21.871428571428577,18.821428571428573,67.57142857142857,994.4571428571428,62.85714285714285,3.3999999999999995,550.7857142857143,122.21428571428572,530.4285714285714
2,24,17.991666666666664,7.033333333333334,58.91666666666666,1004.2583333333333,43.5,4.216666666666668,678.0,70.83333333333333,437.08333333333326
6,13,19.7,26.12,71.2,1001.7066666666664,333.53333333333336,4.48,38.266666666666666,321.46666666666664,340.93333333333334
5,30,22.413333333333334,24.386666666666667,69.86666666666666,999.1466666666665,264.26666666666665,3.4066666666666663,166.33333333333334,259.06666666666666,409.2
8,21,23.91538461538461,27.823076923076922,65.76923076923077,1007.3769230769232,309.07692307692315,3.4692307692307693,263.15384615384613,229.0769230769231,452.6153846153846
9,4,24.77692307692308,20.176923076923078,60.0,1003.8076923076924,204.23076923076923,3.1846153846153844,679.1538461538463,95.69230769230771,536.0
4,14,21.26923076923077,16.430769230769233,54.53846153846154,996.4076923076924,48.53846153846154,3.0923076923076924,697.6923076923077,94.23076923076924,559.3076923076924
3,29,15.684615384615384,15.207692307692305,62.384615384615394,1007.7307692307692,275.38461538461536,2.1846153846153844,396.3076923076923,192.53846153846158,432.07692307692315
11,13,18.1,14.17272727272727,63.09090909090909,1009.018181818182,226.1818181818182,2.0090909090909093,554.4545454545455,87.63636363636364,354.0
6,19,21.14,17.753333333333334,62.86666666666667,1009.56,216.46666666666667,4.386666666666667,491.26666666666665,129.93333333333334,528.4666666666667
10,19,23.03333333333333,23.91666666666667,47.0,1005.8416666666667,258.25,3.033333333333333,327.4166666666667,164.83333333333334,352.16666666666674
4,20,18.035714285714292,18.9,64.78571428571429,1007.2071428571428,257.07142857142856,6.0357142857142865,471.4285714285714,128.28571428571428,486.78571428571433
7,14,23.446666666666665,14.006666666666668,52.53333333333333,1004.24,154.13333333333333,3.233333333333334,667.6,91.86666666666666,559.1333333333333
10,18,21.4,16.816666666666666,55.08333333333334,1005.0583333333333,32.416666666666664,3.108333333333333,459.66666666666674,126.5,388.16666666666674
2,7,14.363636363636365,14.8,65.36363636363636,1008.6000000000003,268.27272727272725,4.645454545454545,318.45454545454544,161.0909090909091,299.72727272727275
8,2,26.24666666666667,33.46,60.66666666666666,1007.0133333333334,265.6,4.086666666666667,438.0,155.46666666666667,480.0
8,4,23.286666666666665,25.11333333333333,68.8,1005.4933333333336,263.1333333333333,3.32,498.13333333333327,127.26666666666668,500.9333333333333
12,2,20.43,15.39,42.4,1004.77,56.6,4.13,571.5,80.5,333.6
9,3,25.13846153846153,27.007692307692302,63.615384615384606,1006.8,290.3076923076923,2.892307692307692,609.7692307692307,115.23076923076924,522.5384615384615
10,9,23.21666666666667,17.408333333333335,68.0,1005.3916666666668,259.9166666666667,2.8416666666666663,565.9166666666666,109.25,441.33333333333326
1,17,12.636363636363635,16.863636363636367,79.63636363636364,998.8909090909093,274.90909090909093,1.8545454545454545,509.7272727272728,89.63636363636364,310.6363636363636
2,4,15.636363636363635,20.5,74.81818181818181,999.0454545454544,260.45454545454544,2.7363636363636363,37.63636363636363,184.45454545454547,207.1818181818182
